dt,timestamp,open,high,low,close,volumeBTC,volumeUSD,weightedPrice
2012-07-10,1341878400,7.0215,7.25,6.96,7.1999,70065.80116165,497668.8150242637,7.102877677458
2012-07-11,1341964800,7.1997,7.257,7.01777,7.15,41891.36007282,297644.88421345706,7.105161629894
2012-07-12,1342051200,7.17,7.9,7.1,7.76437,64616.60224414,471834.366034458,7.302060920067
2012-07-13,1342137600,7.68749,7.81639,7.4201,7.6651,65465.74155803,499441.50552793976,7.629051373156
2012-07-14,1342224000,7.60011,7.665,7.51563,7.5421,16007.09743415,121635.99217280638,7.598878726964
2012-07-15,1342310400,7.54211,7.7,7.45,7.62101,26978.30194487,204616.50023028688,7.584484028996
2012-07-16,1342396800,7.62277,8.65,7.6178,8.4996,103400.11222923,835550.2730348166,8.080748221844
2012-07-17,1342483200,8.5,9.49,7.3215,8.80001,210804.46892616,1757815.8059997272,8.338607881294
2012-07-18,1342569600,8.80002,9.39899,8.5,9.10977,105945.89776358,955210.0803073676,9.016017613433
2012-07-19,1342656000,9.10977,9.23355,8.8183,8.86999,48249.6552057,438703.584961753,9.092367253019
2012-07-20,1342742400,8.86998,8.86998,7.6,8.52,154661.11575389,1267523.7402002728,8.195490728369
2012-07-21,1342828800,8.52001,9.7,7.96,8.84553,139906.90301587,1242153.8816791552,8.878431692096
2012-07-22,1342915200,8.85841,8.97,8.2712,8.4096,30070.66580989,259113.81289459212,8.616829920985
2012-07-23,1343001600,8.4321,9.2,7.75,8.44565,146396.1831318,1238579.4924376593,8.46046301168
2012-07-24,1343088000,8.4456,8.8499,8.34,8.6,40946.85980497,353506.5420307864,8.633300421926
2012-07-25,1343174400,8.549,8.9,8.3688,8.8,64720.95003513,555883.8511141579,8.588932189846
2012-07-26,1343260800,8.8,8.901,8.6,8.9,32379.65197438,283993.34080330515,8.770734812963
2012-07-27,1343347200,8.9,8.95,8.81415,8.9,26673.60643026,237223.9862530408,8.893585007835
2012-07-28,1343433600,8.9,8.93,8.71,8.8881,16164.57657081,143179.46615196715,8.857606973171
2012-07-29,1343520000,8.88809,8.8881,8.7,8.71027,11462.58897909,100508.03062175402,8.768353362849
2012-07-30,1343606400,8.71027,9.15,8.7,9.098,51254.49897568,458873.3040287007,8.952839520418
2012-07-31,1343692800,9.07881,9.44,9.07881,9.35,70173.63399515,648746.337721927,9.244873049709
2012-08-01,1343779200,9.35,9.65,9.111,9.5503,68695.69839519,647522.5765416314,9.425955215079
2012-08-02,1343865600,9.55439,11.0,9.412,10.53,126685.69249459,1283817.6355011154,10.133880237154
2012-08-03,1343952000,10.62468,11.12,10.3,10.97,61643.27795273,661588.1574436203,10.732527201927
2012-08-04,1344038400,10.9797,11.3,10.5307,10.98398,52321.31239272,575464.2968350945,10.998659447143
2012-08-05,1344124800,10.98398,11.29112,10.10986,10.86998,67280.24593804,714863.6990264041,10.625164772506
2012-08-06,1344211200,10.86987,11.19,10.63539,10.85517,51637.91473106,562801.9121367652,10.899005412359
2012-08-07,1344297600,10.91,11.10002,10.651,11.1,41653.58718754,451978.4543863217,10.850889080725
2012-08-08,1344384000,11.10001,11.14999,10.85,11.0553,31322.91325637,345666.8923778069,11.035592045625
2012-08-09,1344470400,11.0987,12.0,10.8,11.0611,101880.30540263,1153809.1138156196,11.325143846554
2012-08-10,1344556800,11.06111,11.6,11.01,11.38637,63597.01478409,725605.057487219,11.40942007971
2012-08-11,1344643200,11.4699,11.59788,11.38751,11.5102,21791.02958507,250620.15216250275,11.501069794986
2012-08-12,1344729600,11.5102,11.765,11.45,11.62399,30340.95364301,353092.67407263815,11.637494266894
2012-08-13,1344816000,11.6239,12.05007,11.4919,12.03749,54035.66417696,637059.6878373838,11.789615202121
2012-08-14,1344902400,12.03749,12.34,11.89499,12.19,44014.85831106,532302.3199851008,12.093696092879
2012-08-15,1344988800,12.19,13.25,12.16138,13.25,57562.75432769,725834.1420363717,12.609440783608
2012-08-16,1345075200,13.24999,13.84119,12.5,13.5,96604.11897513,1277714.189366446,13.226291000029
2012-08-17,1345161600,13.44,15.4,10.6,11.5836,221033.90078168,2930580.333435289,13.25851067674
2012-08-18,1345248000,11.80915,12.89592,11.02009,11.61,88047.7716257,1045361.5116971964,11.872662901012
2012-08-19,1345334400,11.57935,11.61538,7.58,8.0,238860.32062643,2170411.032767887,9.086528172933
2012-08-20,1345420800,7.99999,10.5,7.81011,10.1,192502.76368066,1835053.0086620196,9.532606044587
2012-08-21,1345507200,10.061,10.29999,9.69876,9.91502,72082.69250963,722740.2717324251,10.026543773124
2012-08-22,1345593600,9.91503,10.09999,9.5714,9.80679,67513.55620025,665544.837213333,9.857943717841
2012-08-23,1345680000,9.72,10.25,9.705,10.09997,56015.66732002,560012.604626365,9.997428066455
2012-08-24,1345766400,10.09996,10.6188,9.852,10.6,92077.75264313,945182.9387453021,10.265052215258
2012-08-25,1345852800,10.6,10.62611,10.2,10.5239,40232.48938938,420388.00721278915,10.448968323689
2012-08-26,1345939200,10.6,10.61913,10.446,10.61,26331.02960027,277773.7470408877,10.549293030229
2012-08-27,1346025600,10.59,12.14999,10.54441,10.95,175117.55854072,1957673.3390157036,11.179195023784
2012-08-28,1346112000,10.96,11.20999,10.5,10.94,54875.35603416,598168.0537637211,10.900486065026
2012-08-29,1346198400,10.93,11.134,10.55,10.9169,53647.72467409,581687.6911142117,10.842728086754
2012-08-30,1346284800,10.80405,10.93199,10.6,10.77699,30868.50075086,332208.83591852855,10.762065789971
2012-08-31,1346371200,10.77699,10.8285,9.66,10.16,67791.34263323,690452.9652314808,10.184972570421
2012-09-01,1346457600,10.15,10.3,9.77635,9.96544,23376.24266638,233777.6326543712,10.000650489079
2012-09-02,1346544000,10.0,10.35579,9.71922,10.2041,25055.73799397,251932.43254882988,10.054879748881
2012-09-03,1346630400,10.21,10.5934,10.08889,10.53,22925.31766028,237264.67886188967,10.349460905092
2012-09-04,1346716800,10.53,10.53,10.15,10.38471,34878.49139045,359404.1802316649,10.304464611393
2012-09-05,1346803200,10.38471,11.17,10.261,10.99971,60767.23812569,653374.1636098671,10.752079307248
2012-09-06,1346889600,11.0,11.29,10.64,11.181,67054.05541809,733288.2201732432,10.935777345622
2012-09-07,1346976000,11.19686,11.21,10.9544,11.0,35535.71664885,394463.5663312175,11.100481530432
2012-09-08,1347062400,11.09792,11.14177,10.765,11.037,24253.63671135,266231.48343301454,10.976971684763
2012-09-09,1347148800,11.05,11.14288,10.92452,11.02,14033.41919084,155002.60416144648,11.04524863496
2012-09-10,1347235200,11.02,11.192,10.8745,11.17,42288.41199357,467067.67217020155,11.044814646651
2012-09-11,1347321600,11.1511,11.35,10.878,11.33081,64954.44434566,721708.4389701373,11.110993962623
2012-09-12,1347408000,11.33081,11.39,10.78,11.36489,58628.00499192,657004.1035501225,11.206318612422
2012-09-13,1347494400,11.22854,11.399,11.2201,11.399,20574.31972622,233401.7105809417,11.344322130053
2012-09-14,1347580800,11.399,11.799,11.32103,11.67,43259.70420398,500768.3761877761,11.5758622349
2012-09-15,1347667200,11.74999,11.789,11.6,11.75,16272.5151839,190511.9293694003,11.707589589954
2012-09-16,1347753600,11.75,11.99,11.722,11.87,30297.22070618,359833.87649917335,11.876794904352
2012-09-17,1347840000,11.87,11.9625,11.7655,11.89,26612.47988046,316662.2638609527,11.899013744054
2012-09-18,1347926400,11.9325,12.3456,11.8402,12.25,40949.27648593,494030.0312998123,12.064438585858
2012-09-19,1348012800,12.2345,12.68666,12.1501,12.5725,41883.00148313,519593.5499502814,12.405833668811
2012-09-20,1348099200,12.572,12.66,12.25,12.28253,32567.33588153,406467.47359916836,12.480832791413
2012-09-21,1348185600,12.3998,12.49998,12.011,12.368,35834.78365335,439674.2203237984,12.269481646018
2012-09-22,1348272000,12.27319,12.39999,12.14,12.23781,14986.55831622,183186.34472344647,12.223376499005
2012-09-23,1348358400,12.23781,12.27,11.6304,12.19331,39920.72247303,479223.2122715192,12.004372230369
2012-09-24,1348444800,12.151,12.29888,11.95105,12.1,27291.82514699,330885.0875098029,12.123963338022
2012-09-25,1348531200,12.1,12.22909,12.008,12.197,21228.60967401,257174.51434689696,12.114524610707
2012-09-26,1348617600,12.196,12.46,12.02,12.27,23495.17677869,287416.93511532346,12.233018624317
2012-09-27,1348704000,12.37,12.395,12.207,12.30889,19326.68579086,238051.3471055062,12.317235851068
2012-09-28,1348790400,12.27,12.44998,12.12,12.39101,26674.77916096,329436.5238177522,12.350112510018
2012-09-29,1348876800,12.44,12.49,12.21111,12.36309,17061.65670666,211507.33909746556,12.396647215092
2012-09-30,1348963200,12.363,12.44889,12.301,12.4,7793.91368119,96462.08705536874,12.376591658716
2012-10-01,1349049600,12.35,12.481,12.321,12.4,24826.68787691,307618.78048798256,12.39064920835
2012-10-02,1349136000,12.4299,12.88,12.3435,12.84,50833.35053208,642027.9137506705,12.630053046484
2012-10-03,1349222400,12.84,12.99,12.68001,12.89,32955.07395709,422995.6090648948,12.835522979425
2012-10-04,1349308800,12.88351,13.0899,12.6,12.85,37945.14991038,488811.2254350885,12.882047549939
2012-10-05,1349395200,12.8001,12.97,12.51,12.688,31258.44240081,398427.1020163462,12.746223785163
2012-10-06,1349481600,12.78998,12.85999,12.35,12.505,24673.40577154,310513.0219726645,12.584927465945
2012-10-07,1349568000,12.505,12.6185,11.7,11.80001,63512.03440788,762812.9623756352,12.010526343351
2012-10-08,1349654400,11.89901,11.95198,10.621,11.77809,97938.39870282,1102329.2182443303,11.255332258282
2012-10-09,1349740800,11.7381,12.35,11.5711,11.895,46768.79540771,559694.909178633,11.967272286991
2012-10-10,1349827200,11.895,12.19,11.767,12.12,27722.07330955,333351.5923838643,12.024771331552
2012-10-11,1349913600,12.13,12.151,11.85788,12.03,19831.6373248,238483.0683532361,12.025384714706
2012-10-12,1350000000,12.11751,12.15,11.92,12.0,21538.03094273,259522.52882335146,12.049501159759
2012-10-13,1350086400,12.0,12.11,11.85,11.86101,11861.67744419,141870.3125680501,11.960392047041
2012-10-14,1350172800,11.86101,12.03,11.496,11.7389,22891.09685102,271135.8289297173,11.844597517294
2012-10-15,1350259200,11.57621,11.98863,11.43,11.83807,27101.72213929,317633.1863132905,11.720037002845
2012-10-16,1350345600,11.83807,11.99,11.5,11.8499,41184.66467324,485720.7248450795,11.793727803754
2012-10-17,1350432000,11.82461,11.95998,11.7,11.81,23553.36283267,279774.85038244067,11.878339936851
2012-10-18,1350518400,11.81,11.9599,11.75,11.93977,21880.83958827,259855.6170500348,11.875943608185
2012-10-19,1350604800,11.9349,11.967,11.619,11.74012,23177.45077271,272640.88393082103,11.76319546979
2012-10-20,1350691200,11.74013,11.85,11.56025,11.73991,22110.92477678,259113.1646048869,11.718784592718
2012-10-21,1350777600,11.73991,11.76528,11.61,11.63107,9375.51586941,109479.8865773884,11.677212017164
2012-10-22,1350864000,11.63108,11.81,11.4711,11.71012,37622.02828237,440140.36953324097,11.699006928329
2012-10-23,1350950400,11.71014,12.0,11.41,11.65,54344.49107417,637306.0031501871,11.72715008556
2012-10-24,1351036800,11.65001,11.79,11.591,11.64999,21764.65925786,254132.0284633047,11.676361456085
2012-10-25,1351123200,11.64999,11.6989,10.52,10.86158,84704.8617293,934190.9538209526,11.028776090875
2012-10-26,1351209600,10.85369,10.95,9.74,10.17061,98994.69606062,1020616.6677657056,10.309811620016
2012-10-27,1351296000,10.17065,10.83883,9.82207,10.26051,47869.83321708,496747.5446829523,10.377047741744
2012-10-28,1351382400,10.2603,10.95,10.24998,10.69998,22389.59496949,236640.50476136347,10.569217758688
2012-10-29,1351468800,10.69998,10.93979,10.3209,10.59999,37574.81035396,400173.5034516161,10.650047190709
2012-10-30,1351555200,10.59,10.89,10.58,10.88753,26023.31914737,279843.0782024877,10.75355056047
2012-10-31,1351641600,10.881,11.21,10.70543,11.201,40673.45256869,448359.794973849,11.023401424225
2012-11-01,1351728000,11.17963,11.279,10.4,10.57,50362.10007779,550327.4904327855,10.927413463353
2012-11-02,1351814400,10.57,10.8,10.33,10.46877,24485.26249317,258957.78698476564,10.576067422475
2012-11-03,1351900800,10.46876,10.65,10.4,10.6425,16732.93955852,176345.0773044902,10.538798439315
2012-11-04,1351987200,10.6425,10.9,10.51002,10.80011,16750.33596984,178761.6582231783,10.672123743968
2012-11-05,1352073600,10.80011,10.88,10.61,10.748,21776.73646239,233650.35713408998,10.729355959173
2012-11-06,1352160000,10.748,10.9,10.6667,10.89899,26995.30181861,291515.93671073817,10.798765602605
2012-11-07,1352246400,10.89898,11.21603,10.8,10.92,31733.85486014,348474.6973841003,10.981165033997
2012-11-08,1352332800,10.92011,11.07,10.75,10.925,26058.85283355,284556.1102010816,10.919748156938
2012-11-09,1352419200,10.925,10.98497,10.79,10.815,14727.1159897,159984.8532460986,10.863284661979
2012-11-10,1352505600,10.815,10.95899,10.75,10.88999,13490.44874554,146349.26260697716,10.848361338266
2012-11-11,1352592000,10.88999,10.939,10.7,10.8687,12625.47508517,136448.09355883687,10.807363100269
2012-11-12,1352678400,10.84001,11.18,10.76666,11.00801,39217.16568014,431080.47408203897,10.992137412428
2012-11-13,1352764800,11.00801,11.129,10.9215,10.9512,16757.50859308,184368.79382821295,11.002160184143
2012-11-14,1352851200,11.0,11.05,10.82011,10.95,24543.09088333,268636.8372217179,10.945517762972
2012-11-15,1352937600,10.98748,11.3,10.86,11.19771,31901.17370856,353356.1561703709,11.076587946216
2012-11-16,1353024000,11.20192,11.8,11.17214,11.74889,58253.16385073,669422.1856018701,11.4916021955
2012-11-17,1353110400,11.74879,11.8,11.52,11.78889,19105.45357636,223039.4749231348,11.674126135331
2012-11-18,1353196800,11.78879,11.832,11.616,11.65152,15514.15406867,181716.9793969493,11.712980198122
2012-11-19,1353283200,11.66468,11.84,11.6,11.7999,25197.91663865,295260.7453275388,11.717664978487
2012-11-20,1353369600,11.69276,11.799,11.57297,11.73281,27220.18068296,318291.25141288474,11.693208620475
2012-11-21,1353456000,11.7,11.784,11.6435,11.76999,19227.79815264,225308.72882484476,11.717864262784
2012-11-22,1353542400,11.74978,12.43,11.67,12.42191,58301.30056107,703582.8804542796,12.068047773948
2012-11-23,1353628800,12.36969,12.40999,12.132,12.34501,18967.90361205,233370.92729782246,12.30346442448
2012-11-24,1353715200,12.38548,12.4756,12.25,12.41153,19570.38635462,242058.58587870855,12.368615595653
2012-11-25,1353801600,12.41153,12.6,12.3125,12.4821,24023.68866849,299989.3951025433,12.487232882601
2012-11-26,1353888000,12.48211,12.6515,11.89,12.24546,35913.82452107,443753.06746851886,12.356051559148
2012-11-27,1353974400,12.24546,12.339,11.9,12.2,33194.69496668,401692.08497707546,12.101092821618
2012-11-28,1354060800,12.2,12.40712,12.1,12.34769,30688.21406363,376900.9847785243,12.281620038137
2012-11-29,1354147200,12.34768,12.599,12.15,12.45,26505.34447306,329552.64422101463,12.433441284114
2012-11-30,1354233600,12.539,12.65,12.42423,12.565,24350.31454754,305812.6099854782,12.55887719185
2012-12-01,1354320000,12.565,12.68778,12.4625,12.56201,14696.41950014,184860.97516100243,12.578640338842
2012-12-02,1354406400,12.57216,12.68,12.434,12.50004,14011.93221665,176013.4710181399,12.561684448415
2012-12-03,1354492800,12.50202,12.67901,12.4755,12.67899,26759.60479163,336294.7025826129,12.567252214719
2012-12-04,1354579200,12.65004,13.5,12.62,13.41,63245.71806773,823838.187128808,13.025991518454
2012-12-05,1354665600,13.4,13.42025,13.15,13.38,29794.92671233,395716.0678082814,13.281323751151
2012-12-06,1354752000,13.30001,13.6888,12.9,13.29899,46562.54105652,623136.5860842178,13.382787363942
2012-12-07,1354838400,13.29899,13.549,12.975,13.4999,32799.5701035,437726.6093078715,13.345498368625
2012-12-08,1354924800,13.4998,13.55,13.3545,13.42007,13171.51239505,177338.3810772423,13.463782727327
2012-12-09,1355011200,13.42007,13.53,13.021,13.388,28166.62014265,372655.9058616027,13.230409043552
2012-12-10,1355097600,13.388,13.55,13.26911,13.43335,24664.90027806,331115.2481779951,13.424552479238
2012-12-11,1355184000,13.5,13.67,13.3,13.55703,28045.88348231,378671.686108095,13.501863342866
2012-12-12,1355270400,13.67,13.79989,13.3,13.6989,37679.22882818,512418.01494279207,13.599482549907
2012-12-13,1355356800,13.699,13.8,13.46777,13.7001,24197.68226053,331480.8578698378,13.698868110626
2012-12-14,1355443200,13.70635,13.90119,13.0,13.60004,70143.98038343,951046.0130376345,13.558483676559
2012-12-15,1355529600,13.60005,13.64,13.44216,13.49011,15187.65527705,205671.39035466046,13.542010705593
2012-12-16,1355616000,13.49012,13.66548,13.13111,13.30002,42760.55029012,570895.7792787084,13.350992337688
2012-12-17,1355702400,13.3,13.485,12.74919,13.25005,63631.25287798,839092.6270200264,13.186800338964
2012-12-18,1355788800,13.25005,13.39807,13.11,13.29899,23220.50794475,307326.84531980264,13.235147398629
2012-12-19,1355875200,13.29899,13.601,13.2,13.599,38807.0971556,520163.0223686981,13.40381168638
2012-12-20,1355961600,13.595,13.72,13.32591,13.52463,32980.36148815,446364.0119404397,13.534236491035
2012-12-21,1356048000,13.57999,13.6,13.41999,13.49998,25330.45403736,342557.95120861597,13.523561429392
2012-12-22,1356134400,13.5,13.58996,13.3213,13.37136,14783.40058186,198463.79707632225,13.424773006547
2012-12-23,1356220800,13.47221,13.47222,13.01,13.31202,23978.21765189,316965.88626992516,13.218909381488
2012-12-24,1356307200,13.3718,13.45,13.2105,13.38001,16692.15035254,223315.1704606273,13.378454288045
2012-12-25,1356393600,13.4198,13.43,13.14,13.35001,13165.68956219,175265.29014037436,13.312275768959
2012-12-26,1356480000,13.35001,13.46997,13.20001,13.46786,15840.13421601,211349.137679246,13.342635535602
2012-12-27,1356566400,13.46332,13.47,13.25,13.42174,19822.05115292,265311.7998595756,13.384679406424
2012-12-28,1356652800,13.43998,13.6499,13.34201,13.42119,23813.00662928,320223.3707247222,13.44741450376
2012-12-29,1356739200,13.4999,13.67,13.27,13.4,26149.13542978,352722.2858263823,13.488869900635
2012-12-30,1356825600,13.41197,13.59,13.35,13.45001,11764.1999889,158277.19925263702,13.454140477209
2012-12-31,1356912000,13.39112,13.561,13.36634,13.51001,15049.78946684,202798.90632958367,13.47519889075
2013-01-01,1356998400,13.51001,13.56,13.16123,13.30413,28406.21099533,378879.3523437665,13.3379053055
2013-01-02,1357084800,13.35574,13.4,13.16382,13.27999,17966.80725594,239156.18062219853,13.311000514192
2013-01-03,1357171200,13.28306,13.464,13.24897,13.39786,18032.25143367,240845.85710098423,13.356394124545
2013-01-04,1357257600,13.4265,13.52,13.27311,13.5,29641.91633352,397884.3501024582,13.423030603879
2013-01-05,1357344000,13.50001,13.548,13.314,13.44,21329.92729215,286932.511146103,13.452109199252
2013-01-06,1357430400,13.44884,13.521,13.356,13.45395,12741.13085177,171497.0139150797,13.460109303505
2013-01-07,1357516800,13.51394,13.59,13.404,13.58755,25477.72141758,344083.3299205671,13.505263060265
2013-01-08,1357603200,13.55376,13.87998,13.5,13.74275,42798.37278964,587223.8599613617,13.720705290541
2013-01-09,1357689600,13.79904,13.86225,13.62,13.77001,28606.37664488,393192.2366367721,13.744915740916
2013-01-10,1357776000,13.77001,14.32,13.77,14.13999,51811.03423682,727790.4768706709,14.047016964457
2013-01-11,1357862400,14.13,14.34999,13.91001,14.13701,40434.5449653,570677.2669197661,14.113606754064
2013-01-12,1357948800,14.25664,14.338,13.975,14.23699,26931.83580313,381546.9561406934,14.167135093566
2013-01-13,1358035200,14.237,14.3148,13.94896,14.11601,38330.15242254,540759.579035165,14.107942308029
2013-01-14,1358121600,14.19,14.35,14.11,14.30002,22096.95301732,315016.65727266396,14.256112914108
2013-01-15,1358208000,14.35,14.47899,13.99178,14.25003,51573.22503298,732428.4031571444,14.201718094782
2013-01-16,1358294400,14.3,14.73,14.21001,14.73,45532.48887207,660929.6973169877,14.515562704555
2013-01-17,1358380800,14.73,15.69999,14.63,15.50001,65489.44437087,993185.634693664,15.165583465164
2013-01-18,1358467200,15.59897,15.985,15.41,15.70499,56097.54673445,879655.9893253925,15.68082813834
2013-01-19,1358553600,15.6843,15.77272,15.25,15.615,34588.81837326,534667.0258826861,15.4577996887
2013-01-20,1358640000,15.615,15.89,15.51,15.7,25982.12527853,408455.79836672207,15.720646174555
2013-01-21,1358726400,15.7,16.98,15.63412,16.8,61502.10362941,1007686.4434835014,16.384584981929
2013-01-22,1358812800,16.8,17.59,16.65,17.26142,60975.24456117,1045898.9839836363,17.152846069103
2013-01-23,1358899200,17.26142,17.5855,16.80155,17.50004,49439.36784845,851188.3730781074,17.216813444851
2013-01-24,1358985600,17.52899,19.18999,15.6101,16.89596,172009.10285513,3053222.094382689,17.750351834311
2013-01-25,1359072000,16.76002,17.797,15.38613,17.40001,80767.48550329,1345890.1242781845,16.663761610151
2013-01-26,1359158400,17.4511,17.88,16.54001,17.88,34810.59864626,597064.1719171087,17.151792704986
2013-01-27,1359244800,17.81,17.99999,17.21,17.81821,23766.81603697,419571.12366589386,17.653653018277
2013-01-28,1359331200,17.81821,18.88,17.75,18.72101,57669.4396163,1057611.2988053032,18.339198470491
2013-01-29,1359417600,18.8,19.8,18.7,19.52538,86082.08183578,1650126.1803751125,19.16921785794
2013-01-30,1359504000,19.53999,19.7989,19.14901,19.70001,45064.83281223,877863.4975873842,19.48001230239
2013-01-31,1359590400,19.70001,21.43,19.51123,20.41001,99226.70355772,2042238.639396819,20.581542731679
2013-02-01,1359676800,20.50879,21.13,20.301,20.49897,49917.47550495,1034619.1591487473,20.726592214106
2013-02-02,1359763200,20.3611,20.5,18.0,19.63001,80501.65482453,1567325.2728882465,19.469478935614
2013-02-03,1359849600,19.7,20.9,19.42,20.59,34244.29903093,693849.6137178182,20.261755484938
2013-02-04,1359936000,20.59999,21.05,19.85502,20.43005,52219.14099856,1066570.213990166,20.424890061282
2013-02-05,1360022400,20.43006,20.79,20.2,20.60001,29212.43727786,600949.6671651737,20.571705861073
2013-02-06,1360108800,20.65999,21.3339,20.60001,21.18,51989.59854078,1096396.1616383593,21.088759913742
2013-02-07,1360195200,21.11121,22.21999,20.77002,22.15,64263.7684837,1388465.8081374755,21.605732761994
2013-02-08,1360281600,22.11001,22.77219,22.0,22.66,48649.92784231,1090678.4762131425,22.418912516137
2013-02-09,1360368000,22.66,23.98961,22.57541,23.65,38133.01489516,886034.005269555,23.235351511166
2013-02-10,1360454400,23.8,24.11,22.67,23.96975,56426.07178044,1321513.684803113,23.42026731801
2013-02-11,1360540800,23.96975,24.67503,23.6456,24.65,29526.73182667,712458.7045825073,24.129277454912
2013-02-12,1360627200,24.38651,25.82767,24.3001,25.16975,74239.92812121,1862561.323995028,25.088404193415
2013-02-13,1360713600,25.19,26.3,24.19491,24.2,90150.20833226,2296830.798917287,25.477820200393
2013-02-14,1360800000,24.2,27.5969,21.721,27.2205,145734.73864773,3710262.5074994527,25.459012325592
2013-02-15,1360886400,27.24997,27.50617,26.103,27.1,51714.14711699,1396017.9740946265,26.994895051377
2013-02-16,1360972800,27.1,27.49989,26.8075,27.21584,18826.94220616,511421.9198131953,27.164364463065
2013-02-17,1361059200,27.386,27.39989,25.0,26.8146,77042.22428396,2033614.6444962078,26.396105037165
2013-02-18,1361145600,26.89999,27.148,26.36268,26.95,29744.2740321,795866.4236161241,26.756962457958
2013-02-19,1361232000,26.95,29.65,26.8,29.41759,99699.25486411,2810076.6137962947,28.185532756754
2013-02-20,1361318400,29.41759,29.87035,28.98839,29.64501,37209.35876682,1096641.1815241096,29.472187048329
2013-02-21,1361404800,29.64501,29.978,29.311,29.74768,34730.51057645,1030860.6023762062,29.681700190011
2013-02-22,1361491200,29.75,31.3,29.67001,30.24539,66951.69405047,2039411.7812945042,30.460943673167
2013-02-23,1361577600,30.24539,30.6899,28.0,29.79999,72278.17036874,2099763.3910755953,29.051142002672
2013-02-24,1361664000,29.79999,30.39877,29.20123,29.88999,24274.88949139,722940.5330724065,29.781413972196
2013-02-25,1361750400,29.89,30.4,29.55,30.39999,26778.95189904,805270.5336347297,30.071025059931
2013-02-26,1361836800,30.39991,31.699,30.1171,31.1,42864.32865341,1329295.4070453998,31.01169314452
2013-02-27,1361923200,31.19999,31.65,30.7901,30.9012,30472.77703182,951289.2363516177,31.217674561077
2013-02-28,1362009600,31.25997,34.51541,30.902,33.38,126517.4078196,4136416.3361972994,32.694444246719
2013-03-01,1362096000,33.37999,34.9,32.92,34.5,39786.14331379,1362290.790922593,34.240332876155
2013-03-02,1362182400,34.5,34.808,33.15,34.25,36662.489288,1241775.930810939,33.870475107575
2013-03-03,1362268800,34.2489,34.5,33.8,34.49999,12524.59405731,427480.57439318154,34.131291795735
2013-03-04,1362355200,34.49999,36.7,34.19,36.152,46771.48670655,1659027.4868428865,35.470916228339
2013-03-05,1362441600,36.152,40.64625,36.15,40.33,85425.51759707,3361374.9648624077,39.34860518747
2013-03-06,1362528000,40.22994,49.099,40.1446,41.0201,126451.71591685,5712472.925685827,45.175131743108
2013-03-07,1362614400,41.0201,45.5,33.3,41.99999,157316.07999743,6439707.763707088,40.934834912059
2013-03-08,1362700800,41.99999,44.5,41.02,44.17999,47095.97435634,2032649.2531665019,43.159723966787
2013-03-09,1362787200,44.17999,46.99,43.411,46.85,44475.88657563,2020839.6394280463,45.436747753002
2013-03-10,1362873600,46.61,47.95,45.471,46.0,36363.24683133,1703124.8468539808,46.83643500686
2013-03-11,1362960000,46.0,48.469,45.54,48.39999,41390.17806333,1970814.3513113302,47.615507918227
2013-03-12,1363046400,48.39999,48.39999,36.65,44.28994,183404.74853272,8014406.015531896,43.69791992655
2013-03-13,1363132800,44.33,47.295,43.7508,46.92002,49497.44277274,2297381.061813396,46.414136430471
2013-03-14,1363219200,46.92006,47.99,46.05,47.1696,37034.85271567,1752253.4923544247,47.313634694516
2013-03-15,1363305600,47.0333,47.44999,46.4,46.95,20223.9490743,951174.3935585626,47.032080137469
2013-03-16,1363392000,46.86012,47.3599,46.2707,47.00019,16288.50949649,763344.9568265512,46.864015212137
2013-03-17,1363478400,47.00019,47.74,46.8,47.4,13902.61885124,658983.3613110373,47.399944453793
2013-03-18,1363564800,47.4,52.875,47.12009,51.60001,65199.78845079,3193717.3016790496,48.983553130537
2013-03-19,1363651200,51.60001,62.0,50.0,59.14001,111627.21782206,6182806.062061779,55.38797958682
2013-03-20,1363737600,59.14001,66.0,57.702,64.4888,93128.82524345,5776100.54915383,62.022693124867
2013-03-21,1363824000,64.4888,74.9,63.101,70.85,94225.81012028,6508438.165145746,69.072774825047
2013-03-22,1363910400,70.84,73.74999,65.0,69.86501,73168.06589322,5169041.034731488,70.646134643973
2013-03-23,1363996800,70.28001,70.5025,52.3456,64.35,150462.17909228,9429342.989512803,62.669190665713
2013-03-24,1364083200,64.35001,72.49999,62.7,71.5,42006.3577983,2895161.770074398,68.92198995152
2013-03-25,1364169600,71.50001,78.0,69.51777,73.6,79730.06291144,5920116.458993368,74.251997838872
2013-03-26,1364256000,73.58561,79.72001,73.11,78.5,56654.32890529,4376373.467562886,77.246938621035
2013-03-27,1364342400,78.74999,89.49999,78.4,88.92,72182.81059689,6126022.745859824,84.86816591378
2013-03-28,1364428800,88.8,95.7,75.00111,86.18,140226.8777256,12257633.946301589,87.412870807034
2013-03-29,1364515200,86.18,93.06,83.01,90.5,83152.74838396,7382080.8559444565,88.777352515848
2013-03-30,1364601600,90.46598,94.98,87.0,92.19003,37270.50513283,3418588.2651368813,91.723690166077
2013-03-31,1364688000,92.19003,93.8,91.0,93.03001,21092.37562648,1955242.202575172,92.699003526208
2013-04-01,1364774400,93.25,106.0,92.2361,104.0,90527.2949781,9055970.001770485,100.035795877489
2013-04-02,1364860800,104.00001,118.36,99.0,117.98,81260.79578973,8744282.10189123,107.607635599803
